,lat,lng
14146,59.942751,30.25898989999999
14148,59.942576,30.2582969
14149,59.942351,30.257188
14157,59.94363699999999,30.2589221
14170,59.943787,30.25918799999999
14173,59.943842,30.2592969
14174,59.94385299999999,30.2593529
14175,59.9447928,30.2590086
14180,59.94281769999999,30.2590658
14181,59.94429099999999,30.259433
14182,59.94457240000001,30.2595117
14183,59.945001,30.258886
14185,59.9449799,30.25886119999999
14186,59.945185,30.258575
14188,59.94500509999999,30.2589117
14192,59.94515299999999,30.258764
14193,59.94412999999999,30.25977
14194,59.94307800000001,30.25971090000001
14205,59.944056,30.26012099999999
14206,59.9418792,30.25827869999999
14214,59.941879,30.25827899999999
14215,59.9452154,30.2590964
14216,59.944057,30.26011889999999
14218,59.94528199999999,30.2592884
14234,59.9436579,30.2603816
14235,59.94464499999999,30.26005709999999
14236,59.94456400000002,30.26012089999999
14241,59.94285660000001,30.26023419999999
14245,59.9416871,30.25860409999999
14246,59.94364700000001,30.260649
14247,59.94539509999999,30.25953489999999
14257,59.9437327,30.2608213
14261,59.94335,30.2568452
14264,59.94326100000001,30.25736
14266,59.944862,30.2560631
14267,59.943659,30.258358
14268,59.9424643,30.2570574
14270,59.9423945,30.257265
14277,59.942353,30.257547
14288,59.94271519999999,30.2588998
14290,59.9449366,30.2588035
14291,59.94272099999999,30.2591161
14295,59.9432962,30.2596736
14296,59.942613,30.259228
14297,59.944118,30.25983609999999
14299,59.9440743,30.2598653
14300,59.9430446,30.25969969999999
14301,59.9434511,30.2599321
14302,59.943457,30.2599393
14304,59.945576,30.258144
14306,59.94294310000001,30.2597482
14307,59.93958000000001,30.2634651
14308,59.94057729999999,30.2629352
14309,59.94044829999999,30.26433
14310,59.9425658,30.2616938
14311,59.9388805,30.26260259999999
14312,59.94020030000001,30.26400839999999
14316,59.9385431,30.2639692
14318,59.9402148,30.2641529
14319,59.938692,30.26365990000001
14322,59.9400501,30.264778
14323,59.938179,30.2623419
14325,59.938126,30.2623601
14344,59.938335,30.261114
14348,59.940399,30.264423
14358,59.9417353,30.2605319
14367,59.9399983,30.2601028
14384,59.940672,30.261491
14418,59.940566,30.2614539
14429,59.94070900000001,30.2612499
14436,59.9406778,30.2614539
14438,59.9400091,30.2600251
14505,59.9528977,30.2625022
14506,59.95059690000001,30.2574884
14510,59.95271,30.25865029999999
14513,59.94877289999999,30.2618788
14518,59.9517511,30.256499
14519,59.9531535,30.2590332
14523,59.9505488,30.2576942
14524,59.95150700000001,30.2606391
14527,59.950191,30.258482
14529,59.94972139999999,30.2628118
14530,59.95275059999999,30.2574022
14531,59.95271039999999,30.2586684
14533,59.952014,30.2623076
14534,59.95201669999999,30.2622444
14536,59.9524194,30.2610648
14537,59.9518897,30.2603764
14538,59.95273899999999,30.258247
14539,59.95243,30.258097
14540,59.95145049999999,30.2604339
14542,59.95181050000001,30.2602369
14543,59.95205799999999,30.2610061
14544,59.95124109999999,30.25821599999999
14545,59.952269,30.26109389999999
14548,59.9528,30.25806800000001
14549,59.9500484,30.2586115
14552,59.9522029,30.2578535
14553,59.95052599999999,30.25759709999999
14555,59.95271160000001,30.2587212
14556,59.9524042,30.2569421
14557,59.94986909999999,30.25858999999999
14558,59.95276500000001,30.2588859
14559,59.95243,30.2580971
14561,59.951442,30.2632449
14563,59.952805,30.2604851
14564,59.95281499999999,30.2579129
14565,59.952716,30.2589168
14566,59.952812,30.259442
14567,59.952704,30.258348
14568,59.95270799999999,30.258547
14570,59.953096,30.259148
14571,59.95304720000001,30.25898260000001
14574,59.95003519999999,30.2624956
14575,59.952715,30.258402
14578,59.95317,30.2593681
14579,59.95275600000001,30.257596
14580,59.9494985,30.25958670000001
14581,59.952797,30.25853
14582,59.95122199999998,30.256592
14584,59.9527717,30.2581174
14586,59.952745,30.25825499999999
14589,59.9529063,30.25885039999999
14590,59.952812,30.2584271
14594,59.952837,30.25805
14599,59.952841,30.258277
14600,59.952845,30.258035
14601,59.95288799999999,30.2618129
14603,59.95223669999999,30.2634686
14607,59.953015,30.2588709
14609,59.952856,30.25802600000001
14614,59.9533143,30.2593381
14616,59.95276069999999,30.2577458
14622,59.952761,30.2577568
14623,59.952811,30.25788499999999
14624,59.95312599999999,30.259296
14628,59.95305680000001,30.2623638
14629,59.949295,30.25964
14647,59.953137,30.2592631
14656,59.9531617,30.2591908
14657,59.95318229999999,30.25936039999999
14670,59.952427,30.2633689
14675,59.952742,30.257125
14684,59.9523767,30.2567448
14691,59.9528979,30.2625022
14692,59.952898,30.26250199999999
14697,59.953264,30.259348
14699,59.95313119999999,30.261798
14701,59.9528763,30.2575815
14702,59.95297910000001,30.2625256
14703,59.9908306,30.2570297
14705,59.9892763,30.25952160000001
14708,59.98980309999999,30.256825
14709,59.9905412,30.25799999999999
14711,59.98938210000001,30.25972729999999
14712,59.9899977,30.2565417
14714,59.990067,30.256799
14716,59.98953289999999,30.25602589999999
14717,59.98938199999999,30.2597269
14721,59.98943079999999,30.2579957
14722,59.9899779,30.2567662
14723,59.989403,30.2581069
14724,59.9892321,30.2587233
14725,59.990669,30.25780099999999
14728,59.9900503,30.2568091
14729,59.9895334,30.2560444
14730,59.98864099999999,30.256969
14731,59.9894002,30.25707540000001
14733,59.98928009999999,30.2583721
14734,59.989457,30.257109
14736,59.9897643,30.25654249999999
14737,59.98937100000001,30.2583211
14738,59.98936269999999,30.25835530000001
14739,59.9900493,30.2563557
14742,59.989508,30.255146
14745,59.98695600000001,30.25525
14747,59.98691399999999,30.2552749
14748,59.9893239,30.255494
14749,59.989414,30.256991
14753,59.98932989999999,30.2551998
14754,59.989403,30.2572589
14755,59.989457,30.2568621
14759,59.98951109999999,30.2554911
14761,59.989403,30.25708699999999
14762,59.990133,30.2550249
14764,59.9893225,30.2578032
14765,59.989457,30.2569479
14766,59.9893145,30.2551935
14769,59.98972699999999,30.25501400000001
14772,59.98929099999999,30.2589656
14775,59.989342,30.2594055
14778,59.99006600000001,30.256798
14779,59.989451,30.25712
14784,59.98999659999999,30.2567555
14788,59.98994019999999,30.2568948
14789,59.99012399999999,30.25500690000001
14791,59.990047,30.257023
14793,59.9878452,30.2555423
14794,59.9886547,30.2551551
14795,59.9887313,30.2551343
14796,59.9887226,30.2550692
14797,59.98856860000001,30.25509409999999
14818,59.98910559999998,30.2560769
14826,59.9880806,30.2556478
14828,59.988073,30.2551921
14832,59.9893084,30.2551997
14834,59.9893565,30.25511329999999
14835,59.9893441,30.25606629999999
14836,59.98934490000001,30.2560852
14840,59.98935669999999,30.2560458
14842,59.9894005,30.2549569
14843,59.98948849999999,30.255222
14849,59.98947570000001,30.2562227
14850,59.989543,30.255872
14852,59.98953299999999,30.25604400000001
14854,59.987005,30.254847
14856,59.98958990000001,30.25567779999999
14857,59.98934719999999,30.25679320000001
14858,59.9893747,30.2568147
14859,59.989387,30.2569159
14860,59.98933169999999,30.2570236
14862,59.989666,30.25514789999999
14863,59.989664,30.254969
14864,59.98972899999999,30.2550121
14868,59.989425,30.257538
14869,59.98982199999999,30.25661490000001
14871,59.98975509999999,30.2569716
14872,59.9898691,30.25657839999999
14873,59.9893015,30.25782379999999
14874,59.98992969999999,30.2564819
14876,59.9898879,30.2567876
14877,59.98992680000001,30.2566482
14878,59.989425,30.2578351
14879,59.9893197,30.2579714
14884,59.990049,30.2563561
14896,59.9894742,30.2579433
14897,59.9898743,30.2572017
14900,59.99001269999999,30.2567769
14903,59.94350539999999,30.2626097
14904,59.94243280000001,30.2628197
14905,59.9426757,30.261742
14906,59.9443629,30.2631009
14908,59.94537450000001,30.2610338
14909,59.94474700000001,30.26194599999999
14910,59.9441214,30.264641
14915,59.9433595,30.261979
14916,59.943301,30.261888
14918,59.945389,30.25981110000001
14920,59.94360159999999,30.26144699999999
14926,59.94224,30.2603133
14929,59.94320699999999,30.264463
14930,59.9432543,30.2617967
14931,59.94352199999999,30.2614853
14935,59.943313,30.2618259
14939,59.94538799999999,30.259931
14940,59.943336,30.261971
14945,59.944579,30.2626838
14947,59.9436951,30.263284
14958,59.94337099999999,30.260879
14971,59.9446946,30.2629332
14975,59.9433839,30.2622699
14976,59.9434146,30.2622954
14981,59.94320399999999,30.262291
14983,59.94261460000001,30.2611082
14984,59.945392,30.260223
14986,59.9425403,30.2612309
14987,59.9429604,30.2622885
14988,59.94424199999999,30.262661
14991,59.94512400000001,30.26017989999999
14994,59.9457,30.2605981
15007,59.9434096,30.2629894
15008,59.9440464,30.2632435
15015,59.94430589999999,30.2633809
15018,59.945415,30.2597819
15019,59.9449232,30.2625771
15020,59.94201409999999,30.2598883
15021,59.94377379999999,30.2638229
15022,59.9457529,30.260304
15023,59.9442159,30.26404290000001
15029,59.94550169999999,30.261723
15031,59.94349889999999,30.2639779
15033,59.9457,30.260598
15038,59.9423737,30.26296979999999
15039,59.94332490000001,30.2639878
15040,59.942286,30.262868
15041,59.94173619999999,30.2601682
15053,59.94565629999999,30.2616179
15055,59.94424659999999,30.26413479999999
15067,59.9419416,30.2625085
15070,59.94433299999999,30.264462
15071,59.9427818,30.26498429999999
15072,59.9439734,30.26439659999999
15075,59.9446215,30.26416040000001
15076,59.94368739999999,30.2646646
15077,59.9415571,30.2602746
15079,59.94304669999999,30.2647982
15083,59.94383709999999,30.2646514
15089,59.94595700000001,30.261542
15094,59.945449,30.263335
15151,59.95265999999999,30.256694
15156,59.9527393,30.25701889999999
15179,59.95273959999999,30.25702990000001
15186,59.95274190000001,30.2571096
15189,59.95277499999999,30.25702
15214,59.9528296,30.2571481
15230,59.9528569,30.25732619999999
15292,59.952919,30.257556
15301,59.9632519,30.2674067
15304,59.961132,30.2656211
15318,59.960455,30.265951
15325,59.9600429,30.2648716
15327,59.9600513,30.2655226
15328,59.96005109999999,30.2655226
15349,59.96243999999999,30.269092
15358,59.98464209999999,30.2574581
15360,59.985721,30.256781
15361,59.9848429,30.2576141
15366,59.984517,30.257572
15367,59.98444719999999,30.2574752
15368,59.9845102,30.2574072
15369,59.9848335,30.25988650000001
15370,59.984879,30.2589219
15372,59.98460309999999,30.257701
15375,59.9846274,30.2575456
15376,59.98483299999999,30.2593619
15378,59.98483330000001,30.25943699999999
15383,59.984358,30.257321
15388,59.9854,30.258982
15391,59.98471499999999,30.2586329
15392,59.984573,30.2575159
15407,59.9845102,30.2574071
15410,59.985395,30.2566581
15414,59.9847831,30.2576888
15424,59.985313,30.2589791
15427,59.98593200000001,30.257393
15433,59.9853549,30.2568965
15435,59.9857014,30.2567692
15436,59.98572529999999,30.25678849999999
15437,59.98446,30.2573538
15438,59.9845067,30.25740180000001
15482,59.9845053,30.2574072
15483,59.98450130000001,30.25740449999999
15484,59.98478169999999,30.2575709
15486,59.98468759999999,30.25760899999999
15487,59.98475219999999,30.2576405
15497,59.98447580000001,30.2575118
15498,59.98469300000001,30.257657
15499,59.98471780000001,30.2576897
15502,59.98459099999999,30.257643
15503,59.9847031,30.2576997
15504,59.98459519999999,30.257662
15507,59.98460309999999,30.2577011
15516,59.98460299999999,30.257701
15532,59.984551,30.257804
15534,59.9859854,30.2567604
15535,59.98665299999999,30.2550389
15545,59.98497399999999,30.2595725
15561,59.97084499999998,30.260634
15565,59.9697181,30.2636618
15571,59.9695107,30.261315
15573,59.9689624,30.260975
15575,59.97047489999999,30.2611918
15578,59.97080599999999,30.261345
15580,59.96948,30.2610465
15594,59.9707588,30.26133650000001
15597,59.9691919,30.2624654
15598,59.9711904,30.2630115
15619,59.9686221,30.264126
15626,59.968867,30.265013
15641,59.9703948,30.261283
15651,59.970795,30.261427
15663,59.9692233,30.2631533
15672,59.9712919,30.26432530000001
15678,59.95350639999999,30.2632145
15688,59.95376819999999,30.2599604
15703,59.95391499999999,30.260198
15704,59.954437,30.260274
15708,59.95333849999999,30.2626914
15718,59.953481,30.259319
15721,59.95368019999999,30.2601608
15722,59.9535632,30.2605055
15737,59.95339199999999,30.25926699999999
15746,59.953784,30.2597021
15749,59.954452,30.26018399999999
15753,59.9546442,30.2610398
15758,59.95354229999999,30.260854
15782,59.953893,30.2597809
15783,59.953878,30.25962199999999
15788,59.953422,30.259322
15789,59.953808,30.259686
15793,59.9538,30.2596473
15796,59.9538,30.259647
15808,59.95369600000001,30.2600321
15809,59.95352200000001,30.2593509
15811,59.95365520000001,30.2604072
15817,59.953591,30.25946100000001
15818,59.95355499999999,30.259401
15819,59.95353799999998,30.2608819
15820,59.953472,30.259591
15821,59.953464,30.259669
15822,59.95333899999999,30.259445
15823,59.9534679,30.26080100000001
15824,59.95344499999999,30.259574
15827,59.953402,30.2591961
15828,59.95468699999999,30.2633391
15834,59.95333599999999,30.259503
15838,59.95341200000001,30.261547
15876,59.9669872,30.2681913
15877,59.96570889999999,30.2660811
15880,59.965661,30.2670792
15882,59.965548,30.265653
15883,59.96560099999999,30.2660671
15884,59.9656951,30.2663338
15886,59.96570809999999,30.2673358
15889,59.968044,30.265654
15894,59.96847989999999,30.2646767
15899,59.966654,30.26578
15900,59.96666489999999,30.2657676
15901,59.9658162,30.2667674
15902,59.965633,30.2668036
15903,59.9657814,30.2670467
15913,59.9476106,30.2616126
15916,59.9474095,30.26427799999999
15919,59.94856000000001,30.263473
15925,59.94875529999999,30.2602724
15926,59.9487976,30.2602365
15927,59.9488363,30.26196980000001
15931,59.946709,30.26223
15933,59.94887070000001,30.2611538
15939,59.9488788,30.2618133
15940,59.946983,30.2614329
15943,59.94884119999999,30.2606312
15951,59.94693179999999,30.2610923
15964,59.94723199999999,30.263288
15969,59.946913,30.263627
15975,59.9469602,30.2635726
15976,59.9469702,30.2612015
15991,59.94651289999999,30.2616027
16005,59.9487414,30.2606308
16027,59.948774,30.260532
16028,59.94879270000001,30.26112000000001
16031,59.94883350000001,30.2602681
16032,59.9474999,30.26285519999999
16035,59.9487922,30.2611513
16038,59.94741390000001,30.2629783
16040,59.9463081,30.2618033
16044,59.94623999999999,30.2617021
16047,59.948777,30.261809
16077,59.94691249999999,30.2636272
16078,59.94716039999999,30.2634895
16083,59.9469061,30.2634913
16103,59.9798348,30.26513959999999
16104,59.9776206,30.2680422
16113,59.98352200000001,30.26517489999999
16114,59.98307729999999,30.26398080000001
16115,59.9803367,30.2684654
16117,59.9834696,30.2650011
16118,59.9798455,30.26856200000001
16120,59.98296730000001,30.2679928
16121,59.9828549,30.26856739999999
16122,59.982855,30.2685675
16125,59.98119999999999,30.26673999999999
16127,59.98079660000001,30.2668028
16130,59.9830524,30.26414989999999
16132,59.980354,30.2688541
16135,59.98352999999999,30.265126
16137,59.983801,30.2642011
16138,59.98379730000001,30.2653565
16139,59.98381200000001,30.26439400000001
16140,59.98381,30.265202
16141,59.98126060000001,30.2700412
16142,59.983836,30.264255
16146,59.9597863,30.2666228
16147,59.9576337,30.26853109999999
16148,59.9573474,30.268623
16154,59.95977360000001,30.2654496
16155,59.95961250000001,30.26658089999999
16161,59.95968999999999,30.26651109999999
16162,59.9597891,30.2669498
16166,59.9597639,30.2653492
16167,59.95957859999999,30.2665723
16173,59.959637,30.2665249
16175,59.959637,30.266525
16180,59.95863060000001,30.2690913
16181,59.95955200000001,30.267348
16182,59.95880499999999,30.2678701
16186,59.95862090000001,30.2691165
16187,59.95989369999998,30.2681038
16188,59.9584716,30.2688836
16191,59.95770289999999,30.2684026
16192,59.9573899,30.2687909
16193,59.95857050000001,30.2690218
16194,59.95857299999999,30.269027
16195,59.95766589999999,30.2685096
16196,59.9586827,30.26910559999999
16207,59.9592968,30.2691453
16208,59.95823899999999,30.26922149999999
16213,59.95738300000001,30.268702
16216,59.957388,30.268712
16224,59.95983219999999,30.2689231
16240,59.9592937,30.2694657
16245,59.95698290000001,30.2683109
16246,59.9598299,30.2692578
16252,59.95997790000001,30.269215
16253,59.95997010000001,30.26921669999999
16254,59.959988,30.26922410000001
16263,59.959627,30.2665294
16269,59.9596465,30.266612
16273,59.9598628,30.266673
16274,59.95986300000001,30.2666731
16275,59.95989979999999,30.2669494
16276,59.9580083,30.26816180000001
16281,59.95850600000001,30.2688921
16282,59.95933299999999,30.268758
16284,59.9576887,30.2684498
16285,59.95942299999999,30.268777
16295,59.9575961,30.26857399999999
16303,59.9570058,30.2683533
16308,59.941872,30.265582
16309,59.9401824,30.2690856
16315,59.93804249999999,30.2644221
16317,59.9392238,30.2692821
16318,59.938642,30.268691
16320,59.94095279999999,30.26731079999999
16321,59.938877,30.2695259
16322,59.9392133,30.26571450000001
16323,59.93814500000001,30.2671482
16324,59.94116999999999,30.266883
16325,59.9380979,30.2670123
16326,59.937757,30.265227
16328,59.940476,30.265552
16329,59.93951599999999,30.2674689
16332,59.939502,30.26657699999999
16334,59.9411947,30.26679
16335,59.9397439,30.2660346
16336,59.9397679,30.2651856
16337,59.93816030000001,30.2671194
16339,59.9381508,30.2647539
16342,59.9402255,30.2652374
16345,59.9376579,30.265062
16346,59.938858,30.2644919
16348,59.940282,30.2678436
16350,59.93975709999999,30.2663962
16351,59.93815,30.264753
16353,59.94086799999999,30.263892
16356,59.9405241,30.26898469999999
16357,59.94038259999999,30.2650521
16359,59.9402115,30.2676097
16361,59.941288,30.265022
16362,59.941698,30.263969
16363,59.94040399999999,30.2677922
16364,59.938596,30.266554
16365,59.94139,30.2653879
16366,59.94112459999999,30.266895
16367,59.9400079,30.2669579
16368,59.93891379999999,30.26354860000001
16369,59.94180189999999,30.2662929
16370,59.93943559999999,30.2675383
16371,59.941097,30.2635929
16373,59.9401522,30.2653526
16374,59.9400519,30.2656679
16375,59.93956099999999,30.2642529
16376,59.93950350000001,30.2654608
16377,59.93934419999999,30.2648379
16378,59.9387316,30.2670691
16379,59.9408595,30.2638726
16380,59.94086799999999,30.26381699999999
16381,59.9411767,30.26422100000001
16382,59.9394345,30.26656610000001
16383,59.94129330000001,30.26503199999999
16384,59.94117420000001,30.26441100000001
16385,59.93904819999999,30.2662177
16387,59.93881570000001,30.26415669999999
16388,59.94109599999999,30.263592
16389,59.941245,30.2649121
16391,59.9413462,30.26525239999999
16392,59.941155,30.2675779
16394,59.9388278,30.2672578
16395,59.9400871,30.26752510000001
16400,59.940451,30.262053
16401,59.9387363,30.2633783
16404,59.9395677,30.2677011
16405,59.9414818,30.26560989999999
16406,59.94120799999999,30.2628019
16407,59.93826099999999,30.264438
16410,59.9401729,30.2678955
16411,59.9400312,30.2683055
16413,59.93862799999999,30.2665001
16414,59.93883469999999,30.2624548
16416,59.9398992,30.2681258
16419,59.938279,30.2644981
16427,59.9397742,30.2694684
16428,59.93804899999999,30.264509
16429,59.9394221,30.2685092
16432,59.93844,30.26672900000001
16433,59.9417676,30.267611
16434,59.938042,30.2644219
16436,59.938012,30.26566900000001
16437,59.938134,30.264469
16438,59.938334,30.266613
16439,59.938333,30.26661299999999
16440,59.9383524,30.2669086
16441,59.937937,30.26577699999999
16442,59.9413399,30.2675954
16447,59.93794,30.265801
16451,59.93769090000001,30.2650673
16452,59.9381502,30.2671419
16453,59.938024,30.26583099999999
16454,59.94056199999999,30.268695
16457,59.937925,30.265782
16458,59.9382318,30.2670479
16459,59.93785,30.2647339
16460,59.937915,30.265227
16461,59.937931,30.265501
16465,59.93795,30.26579
16476,59.9381808,30.2671069
16478,59.9381899,30.2624525
16479,59.937908,30.2656849
16480,59.937851,30.2647361
16481,59.93979719999999,30.2690309
16482,59.93790360000001,30.2658248
16483,59.93790000000001,30.2658049
16485,59.9378902,30.2657855
16487,59.938131,30.2670589
16488,59.937912,30.266011
16491,59.9396348,30.2695791
16492,59.9419915,30.2665509
16493,59.9405241,30.26898480000001
16494,59.937854,30.2656872
16496,59.937886,30.265994
16497,59.93777799999999,30.2648939
16500,59.93775600000001,30.26494689999999
16502,59.9380636,30.26719900000001
16503,59.937851,30.265924
16526,59.97322999999999,30.2682675
16534,59.972165,30.2672351
16535,59.9729407,30.26844569999999
16540,59.973201,30.2689721
16542,59.972697,30.2687821
16543,59.97271640000002,30.26892919999999
16546,59.9726669,30.2697294
16557,59.973159,30.2683694
16560,59.97272400000001,30.268628
16562,59.971242,30.265146
16573,59.986999,30.260542
16578,59.98428320000001,30.2603187
16582,59.9844469,30.26232079999999
16587,59.9843445,30.262433
16592,59.984976,30.25989289999999
16593,59.984654,30.25997409999999
16595,59.9849663,30.2598489
16597,59.98454589999999,30.260718
16602,59.984875,30.259881
16605,59.9844127,30.2608429
16610,59.98497589999999,30.2598933
16614,59.98455800000001,30.26086409999999
16617,59.98486399999999,30.25986690000001
16629,59.984428,30.262252
16631,59.985038,30.25923
16644,59.98661999999999,30.262183
16678,59.98488299999999,30.2598775
16682,59.9849006,30.25973449999999
16685,59.98497399999999,30.259573
16686,59.98468699999999,30.2597921
16687,59.98469000000001,30.2606589
16688,59.98469300000001,30.260788
16689,59.98440099999999,30.26005289999999
16690,59.984424,30.26048799999999
16691,59.984852,30.258901
16694,59.98602,30.26043600000001
16695,59.98542,30.262136
16777,59.970831,30.26753399999999
16815,59.97007300000001,30.2698831
16825,59.971073,30.2674091
16829,59.969672,30.2685629
16847,59.970744,30.269557
16855,59.971523,30.26904660000001
16864,59.989248,30.2630159
16867,59.989248,30.263016
16869,59.990782,30.26325
16870,59.99079,30.2600151
16875,59.9908739,30.2627477
16879,59.990959,30.26271999999999
16889,59.99059399999999,30.26017700000001
16892,59.990627,30.2603171
16902,59.98947399999999,30.26267099999999
16911,59.98756100000001,30.26137329999999
16920,59.987652,30.261207
16944,59.9876864,30.25919009999999
16967,59.98938210000001,30.2597272
16973,59.986983,30.26056
16978,59.98930399999999,30.2599954
16979,59.9892748,30.2596308
16980,59.98929559999999,30.259392
16981,59.9893781,30.2597596
16988,59.98938219999999,30.2597272
17020,59.9893817,30.2594638
17024,59.9894096,30.258945
17025,59.9893823,30.2588315
17026,59.989387,30.258707
17027,59.9893978,30.2586628
17028,59.987697,30.25908
17029,59.98945380000001,30.2585119
17031,59.9893172,30.2582433
17038,59.989721,30.258172
17041,59.98754389999999,30.2628586
17042,59.99058460000001,30.260274
17045,59.986971,30.26041399999999
17047,59.990621,30.25963
17051,59.987613,30.263064
17053,59.9907949,30.25972479999999
17054,59.98774279999999,30.2633428
17055,59.9907629,30.25908089999999
17060,59.9540917,30.2645015
17063,59.954144,30.264691
17064,59.95423,30.264476
17065,59.953244,30.26296
17066,59.9541137,30.2647179
17070,59.9539296,30.26481800000001
17071,59.953506,30.263215
17075,59.95408,30.264948
17085,59.95322090000001,30.26271730000001
17092,59.953122,30.26375999999999
17096,59.9533377,30.26269529999999
17105,59.953244,30.2629601
17111,59.95295799999999,30.264742
17125,59.9532798,30.2624878
17126,59.953242,30.262453
17132,59.952979,30.26252599999999
17160,59.95242270000001,30.26478730000001
17161,59.95236240000001,30.26479909999999
17197,59.954189,30.264333
17198,59.95401810000001,30.2649662
17202,59.9533169,30.263079
17203,59.95466099999999,30.260946
17218,59.95325379999999,30.26275949999999
17220,59.95301000000001,30.2654431
17221,59.95295799999999,30.265111
17225,59.9532401,30.2626348
17227,59.95325399999999,30.2624301
17228,59.9532652,30.2619355
17229,59.95280279999999,30.2636279
17231,59.95327099999999,30.261489
17235,59.9528979,30.26250229999999
17239,59.9542,30.260264
17241,59.95353799999999,30.260882
17242,59.95353799999999,30.260817
17243,59.952539,30.263418
17245,59.95242799999999,30.2634864
17248,59.952623,30.26233400000001
17259,59.9547699,30.2737424
17291,59.9574224,30.27032509999999
17293,59.9573604,30.27098040000001
17295,59.95737239999999,30.2709551
17316,59.9573604,30.2709802
17328,59.97933769999999,30.27003899999999
17329,59.9793104,30.2699895
17332,59.977671,30.27012719999999
17335,59.9774,30.2718
17337,59.947678,30.26952099999999
17338,59.945702,30.264974
17341,59.94732390000001,30.2684541
17342,59.9477894,30.2667702
17343,59.9475978,30.26748
17344,59.947464,30.267215
17347,59.94620800000001,30.2679679
17348,59.9462638,30.2643955
17349,59.94617299999999,30.2678559
17350,59.9470916,30.2678916
17351,59.946262,30.26438700000001
17352,59.946288,30.264326
17353,59.94647200000001,30.2676709
17354,59.9472306,30.2678319
17355,59.94738789999999,30.2672069
17357,59.9465009,30.2642078
17358,59.94728319999999,30.2672053
17359,59.94626169999999,30.2643873
17361,59.94935150000001,30.2682391
17362,59.9462081,30.2679681
17364,59.947937,30.267272
17366,59.94700890000001,30.267804
17367,59.9485909,30.2662854
17369,59.94621799999999,30.264329
17370,59.947947,30.2673976
17371,59.946513,30.264708
17373,59.9479323,30.2673726
17376,59.9466581,30.2651622
17377,59.94734219999999,30.2674016
17380,59.9457298,30.2648605
17382,59.94597399999999,30.264632
17385,59.9479651,30.2673239
17386,59.946982,30.264332
17388,59.94591560000001,30.2649413
17389,59.94792899999999,30.267151
17397,59.947678,30.266944
17398,59.94558999999999,30.264732
17399,59.94662,30.2640411
17400,59.94759800000001,30.2674801
17401,59.94793199999999,30.267373
17408,59.947607,30.266798
17410,59.94745700000001,30.26722699999999
17412,59.946796,30.26384500000001
17415,59.9471782,30.2666607
17416,59.947959,30.267338
17417,59.947962,30.26731509999999
17421,59.9478497,30.2671654
17422,59.94743399999999,30.26430999999999
17425,59.9467814,30.2649597
17434,59.94677799999999,30.26568790000001
17438,59.94682950000001,30.2636466
17440,59.946625,30.264046
17441,59.94755000000001,30.26771
17443,59.94783579999999,30.2672243
17444,59.9484131,30.26572809999999
17447,59.9463581,30.2643474
17448,59.9463509,30.2641414
17449,59.947761,30.26702809999999
17450,59.94758199999999,30.267089
17476,59.9462644,30.2642316
17482,59.94790279999999,30.2672187
17484,59.9479504,30.2672553
17485,59.9478786,30.2673126
17487,59.94787899999999,30.267313
17488,59.9485763,30.26632390000001
17489,59.947543,30.26771
17492,59.947953,30.267338
17493,59.947956,30.267338
17502,59.9479323,30.2673727
17503,59.94793199999999,30.2673761
17504,59.94786790000001,30.2674332
17520,59.947947,30.267398
17524,59.9461384,30.2656031
17525,59.94773600000001,30.267527
17526,59.94723399999999,30.267568
17530,59.947548,30.2677101
17531,59.94803169999999,30.26756249999999
17532,59.94603909999999,30.2657252
17536,59.943889,30.2700625
17546,59.94478840000001,30.26583909999999
17547,59.9450212,30.2659311
17550,59.94482259999999,30.2660204
17551,59.944354,30.26723189999999
17552,59.94259150000001,30.2645059
17555,59.94485399999999,30.268475
17558,59.9427706,30.2659172
17560,59.94450999999999,30.2648681
17563,59.9428487,30.2651292
17566,59.9449481,30.267677
17567,59.94258499999999,30.2645125
17570,59.94299700000001,30.264689
17571,59.9429933,30.2666163
17572,59.94547,30.2653861
17578,59.94470029999999,30.2645338
17582,59.945204,30.26740499999999
17595,59.9428776,30.26493960000001
17598,59.9443978,30.2660743
17600,59.9449469,30.2659716
17603,59.9447525,30.2656095
17606,59.9430163,30.2665925
17617,59.944173,30.2680651
17618,59.945113,30.2657861
17619,59.94452709999999,30.2673018
17620,59.94495509999999,30.2665831
17623,59.9452241,30.2657391
17624,59.9448859,30.26694359999999
17626,59.94514599999999,30.26737589999999
17632,59.94524319999999,30.2672996
17636,59.94564680000001,30.2652568
17651,59.94520410000001,30.26740499999999
17654,59.94526140000001,30.2687569
17655,59.942934,30.26908799999999
17660,59.945273,30.267779
17661,59.9458743,30.2647059
17663,59.94506490000001,30.26809369999999
17666,59.945766,30.263115
17668,59.94447749999999,30.2689649
17670,59.9438923,30.27007219999999
17671,59.943105,30.26915099999999
17673,59.94544999999999,30.268128
17675,59.945446,30.2681139
17676,59.945966,30.263572
17679,59.94295080000001,30.26915389999999
17681,59.9451853,30.2684158
17685,59.9454043,30.2680903
17688,59.9454936,30.2681857
17693,59.945381,30.26832130000001
17704,59.94545489999999,30.268386
17705,59.94300399999999,30.269791
17727,59.94588699999999,30.267709
17731,59.9450077,30.2693464
17732,59.9520549,30.26563409999999
17733,59.95016,30.26618599999999
17737,59.9501196,30.266434
17738,59.95012000000001,30.26643409999999
17739,59.951339,30.265759
